,ResponseId,Employment,EdLevel,YearsCodePro,WorkExp,Age,Gender,OrgSize,Country,Salary
1398,11831,"Employed, full-time",0,4.0,4.0,2,0,4,100,10.161380296177157
1399,11838,"Employed, full-time",0,3.1622776601683795,3.4641016151377544,1,0,3,130,11.951180395901384
1400,11844,"Employed, full-time",0,2.8284271247461903,2.8284271247461903,1,0,2,128,11.230350329886592
1401,11850,"Employed, full-time",1,2.449489742783178,3.3166247903554,1,0,4,130,11.626254150277232
1402,11855,"Employed, full-time",1,2.23606797749979,2.23606797749979,1,0,2,101,11.146459891711073
1403,11858,"Employed, full-time",1,4.123105625617661,4.123105625617661,2,0,1,50,10.851063750449358
1404,11861,"Employed, full-time",0,2.0,2.449489742783178,1,0,1,130,12.05524975579559
1405,11872,"Employed, full-time",1,2.0,2.0,1,0,2,130,12.154779351142624
1406,11874,"Employed, full-time",3,2.8284271247461903,2.8284271247461903,1,0,1,22,10.677477120940175
1407,11881,"Employed, full-time",0,5.5677643628300215,6.0,4,0,4,130,12.206072645530174
1408,11892,"Employed, full-time",1,1.7320508075688772,1.7320508075688772,1,0,2,95,10.454264391804346
1409,11893,"Employed, full-time",0,1.7320508075688772,2.0,1,0,2,130,11.918390573078392
1410,11900,"Employed, full-time",0,3.1622776601683795,4.47213595499958,2,0,2,130,11.440354772135393
1411,11910,"Employed, full-time",0,2.23606797749979,2.23606797749979,1,0,3,130,11.350406535472453
1412,11913,"Employed, full-time",3,3.4641016151377544,3.4641016151377544,1,0,3,128,11.635806594346043
1413,11915,"Employed, full-time",1,2.6457513110645907,2.6457513110645907,2,0,2,86,11.146459891711073
1414,11918,"Employed, full-time",0,3.872983346207417,3.872983346207417,2,0,1,130,11.146459891711073
1415,11925,"Employed, full-time",1,2.449489742783178,2.449489742783178,1,0,4,52,9.896462937599164
1416,11926,"Employed, full-time",0,4.242640687119285,4.242640687119285,2,0,2,6,12.270393955579124
1417,11931,"Employed, full-time",0,1.4142135623730951,1.4142135623730951,0,0,3,130,11.082142548877775
1418,11933,"Employed, full-time",2,3.7416573867739413,3.872983346207417,2,0,2,130,11.951180395901384
1419,11955,"Employed, full-time",1,3.872983346207417,3.872983346207417,2,0,1,56,11.471884696520702
1420,11961,"Employed, full-time",3,4.47213595499958,4.242640687119285,2,0,3,111,11.262539177262145
1421,11962,"Employed, full-time",3,3.872983346207417,3.872983346207417,2,0,3,130,11.56171562913966
1422,11969,"Employed, full-time",0,1.4142135623730951,1.4142135623730951,1,0,3,88,11.146459891711073
1423,11973,"Employed, full-time",0,2.23606797749979,2.23606797749979,1,0,3,112,9.593150789519541
1424,11974,"Employed, full-time",0,2.0,2.0,0,0,3,88,11.146459891711073
1425,11975,"Employed, full-time",1,3.3166247903554,3.872983346207417,1,0,2,41,11.191590085889484
1426,11979,"Employed, full-time",0,1.7320508075688772,1.7320508075688772,1,0,3,114,10.794583545775726
1427,11982,"Employed, full-time",0,2.8284271247461903,2.8284271247461903,1,0,2,128,11.230350329886592
1428,11992,"Employed, full-time",1,2.6457513110645907,3.3166247903554,1,0,3,39,11.2205791987249
1429,11996,"Employed, full-time",0,5.0,5.0,3,0,3,128,11.048028773092637
1430,12000,"Employed, full-time",3,4.47213595499958,4.47213595499958,3,0,3,128,12.211174608355542
1431,12003,"Employed, full-time",0,2.6457513110645907,3.0,1,0,3,41,10.961069491646246
1432,12010,"Employed, full-time",0,1.7320508075688772,1.7320508075688772,1,0,3,50,11.146459891711073
1433,12011,"Employed, full-time",1,3.3166247903554,3.3166247903554,2,0,3,130,12.542544882151386
1434,12015,"Employed, full-time",3,2.449489742783178,2.449489742783178,1,0,4,56,10.373241150526654
1435,12022,"Employed, full-time",0,2.0,2.23606797749979,1,2,1,20,11.067091384711677
1436,12035,"Employed, full-time",1,2.23606797749979,2.23606797749979,1,0,3,128,11.689874281073465
1437,12038,"Employed, full-time",0,3.872983346207417,4.0,2,0,4,128,11.473290265929538
1438,12040,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,0,1,130,12.254862809699606
1439,12041,"Employed, full-time",0,3.0,3.0,1,0,3,81,11.328786257249249
1440,12046,"Employed, full-time",0,3.1622776601683795,3.1622776601683795,1,0,4,130,11.904967552746252
1441,12049,"Employed, full-time",0,2.0,2.23606797749979,0,0,3,16,11.222359237338585
1442,12064,"Employed, full-time",0,4.47213595499958,4.47213595499958,2,0,3,130,12.611537753638338
1443,12081,"Employed, full-time",3,3.1622776601683795,3.1622776601683795,1,0,4,24,10.692671921293016
1444,12088,"Employed, full-time",3,2.0,2.0,0,1,3,20,10.467038444924999
1445,12093,"Employed, full-time",0,1.4142135623730951,1.0,1,0,1,41,10.979411052949546
1446,12099,"Employed, full-time",3,3.1622776601683795,3.1622776601683795,2,0,3,91,9.980448593672257
1447,12102,"Employed, full-time",3,1.7320508075688772,2.0,1,0,3,124,9.512221163827776
1448,12114,"Employed, full-time",0,1.7320508075688772,3.1622776601683795,1,0,1,130,11.429543856031177
1449,12116,"Employed, full-time",1,3.1622776601683795,3.1622776601683795,1,0,3,130,12.013700752882718
1450,12138,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,0,2,130,11.48246625748552
1451,12141,"Employed, full-time",0,2.8284271247461903,2.8284271247461903,1,0,1,50,11.103400028676177
1452,12145,"Employed, full-time",1,4.123105625617661,4.242640687119285,2,0,4,130,12.409013489526863
1453,12154,"Employed, full-time",0,1.7320508075688772,1.7320508075688772,1,0,1,130,11.461632170582678
1454,12169,"Employed, full-time",1,3.4641016151377544,3.4641016151377544,2,0,3,20,11.67100555739115
1455,12179,"Employed, full-time",0,2.8284271247461903,2.8284271247461903,1,0,4,33,11.918390573078392
1456,12180,"Employed, full-time",3,1.4142135623730951,1.4142135623730951,0,0,3,50,9.870240958742492
1457,12185,"Employed, full-time",3,1.0,1.0,0,0,3,16,11.146459891711073
1458,12197,"Employed, full-time",0,4.0,4.0,2,0,2,130,11.661345470088502
1459,12199,"Employed, full-time",3,3.4641016151377544,3.7416573867739413,1,0,3,47,11.214303772480061
1460,12212,"Employed, full-time",0,3.7416573867739413,4.0,2,0,2,16,11.146459891711073
1461,12220,"Employed, full-time",0,4.123105625617661,4.123105625617661,2,0,3,130,12.206072645530174
1462,12222,"Employed, full-time",1,1.0,1.4142135623730951,1,0,3,56,9.926813377839625
1463,12234,"Employed, full-time",1,2.23606797749979,2.23606797749979,1,0,4,111,10.77874793485229
1464,12241,"Employed, full-time",0,2.449489742783178,2.6457513110645907,1,0,2,96,10.450104940400177
1465,12243,"Employed, full-time",1,4.0,4.358898943540674,2,0,3,39,11.2205791987249
1466,12246,"Employed, full-time",0,3.872983346207417,3.872983346207417,2,0,3,130,11.542484267211773
1467,12250,"Employed, full-time",2,2.449489742783178,3.3166247903554,1,0,3,130,11.289781913656018
1468,12256,"Employed, full-time",0,2.0,2.0,1,0,1,41,11.066419588412538
1469,12264,"Employed, full-time",0,2.0,2.0,1,0,2,50,9.464750005164392
1470,12276,"Employed, full-time",3,3.7416573867739413,3.1622776601683795,1,0,2,20,11.747965966096412
1471,12278,"Employed, full-time",1,1.7320508075688772,1.7320508075688772,1,0,3,130,12.013700752882718
1472,12279,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,0,2,128,11.741167994372262
1473,12286,"Employed, full-time",0,1.0,1.4142135623730951,0,0,2,10,11.103170013993534
1474,12291,"Employed, full-time",0,3.872983346207417,3.7416573867739413,2,1,3,130,12.111761966058932
1475,12294,"Employed, full-time",3,1.7320508075688772,1.7320508075688772,0,0,3,101,10.347403847018546
1476,12322,"Employed, full-time",1,2.8284271247461903,2.8284271247461903,1,0,2,41,11.471884696520702
1477,12327,"Employed, full-time",1,4.358898943540674,4.358898943540674,2,0,2,50,10.563388139302438
1478,12328,"Employed, full-time",0,4.47213595499958,4.47213595499958,2,0,2,130,11.982929094215963
1479,12329,"Employed, full-time",1,3.4641016151377544,4.47213595499958,2,0,2,130,11.77528972943772
1480,12338,"Employed, full-time",0,4.898979485566356,4.795831523312719,2,0,4,130,11.863582336583399
1481,12351,"Employed, full-time",1,3.1622776601683795,3.4641016151377544,1,0,4,100,11.191065940716861
1482,12354,"Employed, full-time",1,4.47213595499958,4.47213595499958,3,0,2,114,11.076093521112565
1483,12359,"Employed, full-time",0,4.47213595499958,5.0,2,0,4,96,10.979411052949546
1484,12385,"Employed, full-time",0,2.0,2.0,1,0,3,130,11.77528972943772
1485,12396,"Employed, full-time",0,3.4641016151377544,3.4641016151377544,1,0,1,50,10.851063750449358
1486,12426,"Employed, full-time",0,2.23606797749979,2.449489742783178,1,0,3,130,11.184421397998193
1487,12431,"Employed, full-time",1,1.0,1.0,1,0,3,9,11.146459891711073
1488,12440,"Employed, full-time",0,3.3166247903554,3.3166247903554,2,0,1,41,11.390916010575367
1489,12441,"Employed, full-time",0,1.4142135623730951,1.4142135623730951,0,0,3,47,10.609945747155745
1490,12445,"Employed, full-time",2,4.242640687119285,4.242640687119285,2,0,3,130,12.2783933071098
1491,12447,"Employed, full-time",0,4.123105625617661,4.123105625617661,2,0,2,130,11.608235644774552
1492,12472,"Employed, full-time",1,1.7320508075688772,1.7320508075688772,1,0,4,95,9.874470603465635
1493,12477,"Employed, full-time",0,2.8284271247461903,4.69041575982343,2,0,2,130,12.025749091398891
1494,12494,"Employed, full-time",3,3.872983346207417,3.4641016151377544,1,0,2,81,11.2205791987249
1495,12499,"Employed, full-time",0,2.7464991725164967,2.90748485346897,4,0,2,130,11.918390573078392
1496,12500,"Employed, full-time",0,2.6457513110645907,2.23606797749979,1,0,3,48,10.313343008945585
1497,12503,"Employed, full-time",1,3.4641016151377544,3.4641016151377544,1,0,3,16,10.918718232265187
1498,12508,"Employed, full-time",0,2.23606797749979,2.23606797749979,1,0,4,130,11.982929094215963
1499,12510,"Employed, full-time",3,3.3166247903554,3.3166247903554,1,0,4,41,10.709874128702584
1500,12538,"Employed, full-time",3,3.605551275463989,3.872983346207417,1,0,2,5,11.66797859460999
1501,12541,"Employed, full-time",0,3.4641016151377544,3.3166247903554,1,0,3,111,10.756263239342351
1502,12543,"Employed, full-time",3,1.7320508075688772,1.7320508075688772,2,0,2,39,10.923327160038841
1503,12564,"Employed, full-time",0,2.449489742783178,2.449489742783178,2,0,3,41,11.426430318347135
1504,12578,"Employed, full-time",1,2.449489742783178,2.449489742783178,1,0,1,67,11.913719681428494
1505,12597,"Employed, full-time",3,3.872983346207417,4.898979485566356,2,0,4,130,12.2783933071098
1506,12599,"Employed, full-time",0,2.0,2.23606797749979,0,0,3,16,9.692766521220475
1507,12601,"Employed, full-time",0,2.0,2.0,1,0,3,16,9.526318313582811
1508,12605,"Employed, full-time",0,1.0,1.0,0,0,2,130,11.60780828074028
1509,12606,"Employed, full-time",0,3.872983346207417,4.47213595499958,2,1,2,130,12.765688433465597
1510,12611,"Employed, full-time",0,2.23606797749979,2.23606797749979,1,0,4,15,11.032515881090573
1511,12630,"Employed, full-time",1,4.47213595499958,4.69041575982343,2,0,2,41,11.354105567961366
1512,12650,"Employed, full-time",1,2.449489742783178,2.449489742783178,3,0,2,49,11.323313396864812
1513,12652,"Employed, full-time",0,1.4142135623730951,1.4142135623730951,0,0,4,7,9.392661928770137
1514,12670,"Employed, full-time",3,2.0,2.0,0,0,3,128,10.537203149326647
1515,12672,"Employed, full-time",0,3.0,3.1622776601683795,1,0,1,74,11.005693376714367
1516,12679,"Employed, full-time",0,2.0,2.23606797749979,1,0,3,130,11.695247021764184
1517,12688,"Employed, full-time",3,1.4142135623730951,1.4142135623730951,0,1,2,130,11.238488619268468
1518,12692,"Employed, full-time",3,3.872983346207417,3.872983346207417,2,0,3,56,10.353160915308612
1519,12696,"Employed, full-time",0,2.23606797749979,2.449489742783178,1,0,2,130,11.56171562913966
1520,12705,"Employed, full-time",1,1.7320508075688772,2.6457513110645907,1,0,3,34,11.146459891711073
1521,12711,"Employed, full-time",0,3.0,3.0,1,2,3,94,9.462187991418748
1522,12720,"Employed, full-time",1,3.7416573867739413,3.7416573867739413,1,0,4,41,11.577251463526476
1523,12722,"Employed, full-time",0,2.449489742783178,2.449489742783178,1,0,2,130,12.345834587905333
1524,12730,"Employed, full-time",3,1.0,1.7320508075688772,0,0,1,109,11.146459891711073
1525,12735,"Employed, full-time",3,3.1622776601683795,3.1622776601683795,2,0,4,130,12.156882401339402
1526,12748,"Employed, full-time",1,3.3166247903554,4.123105625617661,2,0,4,0,11.354105567961366
1527,12749,"Employed, full-time",1,2.23606797749979,2.449489742783178,1,0,3,115,12.01655123185918
1528,12757,"Employed, full-time",0,3.0,3.0,1,0,4,130,11.77528972943772
1529,12763,"Employed, full-time",1,4.69041575982343,5.0,2,2,3,130,11.918390573078392
1530,12769,"Employed, full-time",0,1.4142135623730951,1.4142135623730951,0,0,2,124,11.146459891711073
1531,12783,"Employed, full-time",3,2.23606797749979,2.23606797749979,1,0,3,16,10.123586473664112
1532,12790,"Employed, full-time",0,1.4142135623730951,1.7320508075688772,0,0,1,130,11.356271654924852
1533,12797,"Employed, full-time",0,3.605551275463989,3.605551275463989,2,0,2,41,11.01513122930293
1534,12810,"Employed, full-time",0,2.23606797749979,2.449489742783178,1,0,2,74,10.778956289890028
1535,12815,"Employed, full-time",1,2.8284271247461903,3.872983346207417,1,0,4,130,12.100712129872347
1536,12822,"Employed, full-time",3,2.23606797749979,2.23606797749979,0,0,3,60,10.491274217438248
1537,12825,"Employed, full-time",0,5.291502622129181,5.291502622129181,2,0,1,130,12.628067055589549
1538,12840,"Employed, full-time",0,2.0,2.0,1,0,4,130,11.626254150277232
1539,12847,"Employed, full-time",3,2.23606797749979,2.23606797749979,1,0,4,128,11.578647660289029
1540,12848,"Employed, full-time",0,2.0,2.0,1,0,1,20,12.18183118115714
1541,12860,"Employed, full-time",0,1.7320508075688772,1.7320508075688772,1,0,3,50,11.146459891711073
1542,12870,"Employed, full-time",0,3.3166247903554,3.3166247903554,2,0,1,130,11.589886506106357
1543,12871,"Employed, full-time",3,3.1622776601683795,4.242640687119285,2,0,1,5,12.063292904176796
1544,12884,"Employed, full-time",3,0.7071067811865476,1.0,0,0,3,22,9.355997944398545
1545,12888,"Employed, full-time",0,2.23606797749979,2.23606797749979,1,0,3,16,10.999295913871503
1546,12889,"Employed, full-time",3,1.0,1.0,1,0,3,109,11.103667389848912
1547,12909,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,0,3,130,11.608235644774552
1548,12920,"Employed, full-time",1,3.3166247903554,4.123105625617661,1,0,1,20,11.52790274348377
1549,12922,"Employed, full-time",0,1.0,1.0,0,0,1,56,10.044987114809828
1550,12937,"Employed, full-time",3,4.69041575982343,5.0,2,0,3,41,11.066419588412538
1551,12947,"Employed, full-time",1,1.7320508075688772,1.7320508075688772,2,0,3,56,10.979411052949546
1552,12955,"Employed, full-time",3,1.7320508075688772,1.7320508075688772,0,0,2,20,10.754706287666568
1553,12959,"Employed, full-time",1,2.23606797749979,2.23606797749979,2,0,4,41,11.032515881090573
1554,12963,"Employed, full-time",1,2.0,1.4142135623730951,1,0,2,130,10.645424897265505
1555,12967,"Employed, full-time",0,3.872983346207417,3.872983346207417,2,0,3,134,12.154779351142624
1556,12970,"Employed, full-time",3,3.1622776601683795,3.0,1,0,1,29,11.103908637761654
1557,12972,"Employed, full-time",3,0.7071067811865476,1.0,1,2,4,130,11.082142548877775
1558,12979,"Employed, full-time",1,3.1622776601683795,3.1622776601683795,1,0,4,31,11.624824557467637
1559,12983,"Employed, full-time",0,3.4641016151377544,3.605551275463989,2,0,4,16,10.612311212481082
1560,12998,"Employed, full-time",0,1.7320508075688772,2.0,0,0,4,16,11.146459891711073
1561,13017,"Employed, full-time",0,2.0,2.0,1,0,4,20,11.360857614547074
1562,13021,"Employed, full-time",3,2.23606797749979,3.1622776601683795,1,0,2,74,9.768869855811184
1563,13027,"Employed, full-time",1,2.23606797749979,1.0,1,0,3,109,11.236697542563563
1564,13038,"Employed, full-time",0,1.7320508075688772,1.7320508075688772,1,0,3,33,11.112630717374822
1565,13047,"Employed, full-time",3,4.358898943540674,4.358898943540674,2,0,2,130,12.206072645530174
1566,13048,"Employed, full-time",0,1.7320508075688772,5.0,2,0,1,130,11.418614785498987
1567,13061,"Employed, full-time",2,0.7071067811865476,1.0,0,2,3,46,11.146459891711073
1568,13069,"Employed, full-time",2,2.6457513110645907,2.6457513110645907,2,0,3,130,11.11371801004111
1569,13078,"Employed, full-time",0,4.123105625617661,4.123105625617661,2,0,3,130,11.863582336583399
1570,13082,"Employed, full-time",1,2.23606797749979,3.1622776601683795,2,0,2,8,10.954553902664966
1571,13100,"Employed, full-time",0,2.8284271247461903,2.8284271247461903,1,0,3,130,11.695247021764184
1572,13107,"Employed, full-time",0,2.449489742783178,2.449489742783178,1,0,2,16,10.125510476181635
1573,13113,"Employed, full-time",3,4.795831523312719,5.0,3,0,1,130,12.676076274775909
1574,13116,"Employed, full-time",0,2.0,2.0,1,0,3,119,10.466725344516835
1575,13118,"Employed, full-time",0,2.449489742783178,2.449489742783178,1,1,3,130,11.727415683964917
1576,13130,"Employed, full-time",1,2.0,2.0,1,2,3,16,10.219027953116305
1577,13136,"Employed, full-time",0,3.0,3.0,1,0,3,43,11.176767179061333
1578,13139,"Employed, full-time",3,2.0,2.0,1,0,3,130,11.082142548877775
1579,13142,"Employed, full-time",0,3.0,3.0,1,0,3,22,11.18841341926773
1580,13175,"Employed, full-time",3,0.7071067811865476,1.0,0,0,3,61,9.527702598529375
1581,13186,"Employed, full-time",3,2.449489742783178,2.449489742783178,1,0,2,41,10.709740179201345
1582,13187,"Employed, full-time",0,2.449489742783178,2.449489742783178,1,0,4,130,11.77528972943772
1583,13188,"Employed, full-time",0,2.8284271247461903,3.0,1,0,3,130,11.146459891711073
1584,13212,"Employed, full-time",0,2.23606797749979,2.449489742783178,0,0,3,130,11.218554404367652
1585,13220,"Employed, full-time",0,5.196152422706632,5.291502622129181,3,0,4,130,12.506177237980511
1586,13224,"Employed, full-time",0,3.872983346207417,3.872983346207417,2,0,1,130,12.517227074167097
1587,13225,"Employed, full-time",0,2.7386740092066346,2.90416012134993,4,0,2,130,12.611537753638338
1588,13261,"Employed, full-time",0,2.0,2.23606797749979,1,0,3,130,11.184421397998193
1589,13263,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,0,1,50,9.413444467952665
1590,13267,"Employed, full-time",0,4.47213595499958,4.47213595499958,2,0,3,130,12.206072645530174
1591,13272,"Employed, full-time",1,2.449489742783178,3.1622776601683795,1,0,4,41,11.161735451262066
1592,13275,"Employed, full-time",0,3.1622776601683795,3.1622776601683795,1,0,3,50,10.494380499057318
1593,13285,"Employed, full-time",3,2.23606797749979,2.23606797749979,1,0,4,76,10.262699276126831
1594,13303,"Employed, full-time",1,4.242640687119285,4.242640687119285,2,0,3,20,11.447864140528155
1595,13307,"Employed, full-time",0,3.1622776601683795,3.1622776601683795,1,0,3,130,12.128111104060462
1596,13308,"Employed, full-time",3,1.0,1.0,0,0,1,130,11.225243392518447
1597,13317,"Employed, full-time",3,2.23606797749979,2.449489742783178,0,0,4,16,10.711480124765114
1598,13318,"Employed, full-time",1,3.1622776601683795,3.3166247903554,2,0,4,31,11.52801110238827
1599,13329,"Employed, full-time",0,3.872983346207417,3.872983346207417,2,0,4,130,11.951180395901384
1600,13340,"Employed, full-time",1,3.1622776601683795,3.1622776601683795,1,0,4,56,10.997422251653127
1601,13344,"Employed, full-time",0,2.23606797749979,2.449489742783178,1,0,3,74,11.267996321584096
1602,13352,"Employed, full-time",0,1.4142135623730951,1.4142135623730951,1,0,4,43,9.793449447327191
1603,13353,"Employed, full-time",1,3.4641016151377544,3.4641016151377544,2,0,2,130,11.26446410567173
1604,13355,"Employed, full-time",0,3.0,3.0,2,0,4,130,12.05524975579559
1605,13359,"Employed, full-time",0,2.0,2.0,1,0,3,130,11.608235644774552
1606,13366,"Employed, full-time",0,4.69041575982343,5.0,3,0,2,130,12.611537753638338
1607,13380,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,0,3,16,9.430920640887228
1608,13384,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,0,2,130,12.323855681186558
1609,13386,"Employed, full-time",2,3.1622776601683795,3.1622776601683795,2,0,2,130,12.611537753638338
1610,13389,"Employed, full-time",1,3.872983346207417,3.872983346207417,2,0,2,130,12.154779351142624
1611,13403,"Employed, full-time",1,5.0,5.0,2,0,3,130,11.918390573078392
1612,13409,"Employed, full-time",0,2.23606797749979,2.23606797749979,1,0,2,16,10.26353679711381
1613,13425,"Employed, full-time",1,3.605551275463989,3.7416573867739413,2,0,3,92,12.388394202324129
1614,13427,"Employed, full-time",0,2.0,2.23606797749979,1,0,1,24,10.785435255987737
1615,13450,"Employed, full-time",1,4.123105625617661,4.123105625617661,2,0,2,130,11.982929094215963
1616,13453,"Employed, full-time",0,2.8284271247461903,3.0,1,0,1,74,11.146459891711073
1617,13462,"Employed, full-time",0,2.449489742783178,2.6457513110645907,1,0,3,20,11.886115284526603
1618,13472,"Employed, full-time",3,1.7320508075688772,1.7320508075688772,1,2,1,130,11.813030057420567
1619,13490,"Employed, full-time",0,4.898979485566356,5.0,3,0,3,130,12.072541252905651
1620,13508,"Employed, full-time",0,1.7320508075688772,1.7320508075688772,0,0,2,20,11.360857614547074
1621,13511,"Employed, full-time",0,2.0,2.23606797749979,1,0,4,50,11.146459891711073
1622,13523,"Employed, full-time",3,1.7320508075688772,2.0,0,0,2,17,10.395497262044477
1623,13528,"Employed, full-time",0,3.4641016151377544,3.4641016151377544,1,0,2,130,11.635143097694478
1624,13542,"Employed, full-time",3,2.6457513110645907,2.6457513110645907,1,0,3,92,10.304141103647071
1625,13549,"Employed, full-time",0,4.123105625617661,4.123105625617661,2,0,3,20,10.937027844460523
1626,13552,"Employed, full-time",0,3.1622776601683795,3.3166247903554,1,0,2,16,10.816974357077548
1627,13553,"Employed, full-time",0,1.4142135623730951,1.4142135623730951,0,0,3,20,11.103030559782677
1628,13578,"Employed, full-time",3,4.0,4.242640687119285,2,0,2,130,12.206072645530174
1629,13584,"Employed, full-time",1,1.7320508075688772,1.7320508075688772,1,0,4,130,12.013700752882718
1630,13585,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,0,1,20,12.0169560546943
1631,13592,"Employed, full-time",0,1.4142135623730951,1.4142135623730951,1,0,3,88,11.104157843490459
1632,13595,"Employed, full-time",3,1.7320508075688772,1.7320508075688772,0,0,3,6,10.620253598694708
1633,13599,"Employed, full-time",0,2.8284271247461903,2.8284271247461903,1,0,4,50,10.596159620247837
1634,13604,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,0,4,130,12.429216196844383
1635,13628,"Employed, full-time",1,3.7416573867739413,3.7416573867739413,2,0,2,130,11.918390573078392
1636,13629,"Employed, full-time",3,1.0,2.8284271247461903,1,0,4,93,9.980448593672257
1637,13663,"Employed, full-time",0,3.0,3.0,1,0,2,130,12.691580461311874
1638,13669,"Employed, full-time",0,3.7416573867739413,3.7416573867739413,2,0,1,130,12.506177237980511
1639,13673,"Employed, full-time",1,3.605551275463989,3.605551275463989,1,0,4,114,11.0663883310866
1640,13690,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,2,1,130,11.999749337446213
1641,13697,"Employed, full-time",0,2.449489742783178,1.7320508075688772,1,0,1,50,11.146459891711073
1642,13699,"Employed, full-time",0,2.23606797749979,2.23606797749979,1,0,4,50,10.052553900454022
1643,13710,"Employed, full-time",0,2.23606797749979,2.23606797749979,0,0,1,48,10.366466566844899
1644,13721,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,0,2,130,11.674236164852479
1645,13730,"Employed, full-time",3,3.3166247903554,3.4641016151377544,1,0,2,130,11.407564949312402
1646,13735,"Employed, full-time",2,5.0,4.898979485566356,2,0,3,130,12.100712129872347
1647,13747,"Employed, full-time",0,3.7416573867739413,2.8284271247461903,1,0,3,41,12.745605252532211
1648,13754,"Employed, full-time",3,2.449489742783178,3.0,1,0,3,24,10.497587579494839
1649,13755,"Employed, full-time",0,2.6457513110645907,2.8284271247461903,0,0,1,16,10.71708088617194
1650,13756,"Employed, full-time",3,2.0,2.0,0,0,2,130,11.608235644774552
1651,13773,"Employed, full-time",1,2.8284271247461903,2.8284271247461903,1,0,3,130,11.918390573078392
1652,13776,"Employed, full-time",0,4.47213595499958,4.47213595499958,2,0,3,130,12.2783933071098
1653,13781,"Employed, full-time",0,2.0,2.0,0,0,3,130,12.100712129872347
1654,13788,"Employed, full-time",0,3.3166247903554,3.3166247903554,1,2,4,50,10.745701081013967
1655,13799,"Employed, full-time",1,4.0,4.0,2,0,1,101,11.040358553321328
1656,13800,"Employed, full-time",0,3.605551275463989,3.605551275463989,2,0,2,130,11.146459891711073
1657,13811,"Employed, full-time",1,3.4641016151377544,3.4641016151377544,1,0,3,130,11.512925464970229
1658,13816,"Employed, full-time",0,4.47213595499958,5.385164807134504,2,0,2,20,12.03101067406548
1659,13818,"Employed, full-time",0,3.4641016151377544,3.4641016151377544,2,0,3,20,11.182154942638652
1660,13826,"Employed, full-time",1,1.4142135623730951,1.4142135623730951,1,0,2,130,11.156250521031495
1661,13828,"Employed, full-time",0,2.23606797749979,2.23606797749979,1,0,2,50,11.113432488132354
1662,13844,"Employed, full-time",0,2.23606797749979,2.23606797749979,1,0,1,130,11.652687407345388
1663,13849,"Employed, full-time",2,1.7320508075688772,1.7320508075688772,1,0,3,130,12.154779351142624
1664,13851,"Employed, full-time",1,2.6457513110645907,3.4641016151377544,1,0,1,22,10.572239576261351
1665,13900,"Employed, full-time",1,3.4641016151377544,3.872983346207417,2,2,2,130,12.429216196844383
1666,13904,"Employed, full-time",0,1.4142135623730951,1.4142135623730951,0,0,3,100,10.026589749670112
1667,13909,"Employed, full-time",3,2.23606797749979,2.23606797749979,1,0,2,3,10.216471807850127
1668,13913,"Employed, full-time",3,1.4142135623730951,1.7320508075688772,0,0,3,124,11.146459891711073
1669,13967,"Employed, full-time",0,3.3166247903554,3.3166247903554,2,0,3,130,12.206072645530174
1670,13969,"Employed, full-time",0,4.795831523312719,5.477225575051661,2,0,3,130,12.301382825334498
1671,13982,"Employed, full-time",0,2.6457513110645907,2.6457513110645907,1,0,3,20,11.67100555739115
1672,13983,"Employed, full-time",2,1.4142135623730951,1.4142135623730951,1,2,3,130,11.407564949312402
1673,14001,"Employed, full-time",0,4.242640687119285,4.47213595499958,2,0,4,52,11.169307760188143
1674,14009,"Employed, full-time",0,2.449489742783178,5.196152422706632,3,0,3,130,11.824079893607152
1675,14015,"Employed, full-time",3,3.3166247903554,3.605551275463989,1,0,3,130,11.289781913656018
1676,14029,"Employed, full-time",0,2.23606797749979,2.23606797749979,1,0,3,16,9.430599768110529
1677,14058,"Employed, full-time",1,3.3166247903554,3.3166247903554,2,0,1,86,11.731635201438488
1678,14064,"Employed, full-time",1,4.242640687119285,4.242640687119285,2,0,3,130,11.512925464970229
1679,14068,"Employed, full-time",0,3.3166247903554,3.3166247903554,1,0,2,100,10.709874128702584
1680,14084,"Employed, full-time",0,3.7416573867739413,3.7416573867739413,2,0,2,130,12.165250651009918
1681,14086,"Employed, full-time",0,4.242640687119285,4.242640687119285,2,0,3,130,12.100712129872347
1682,14087,"Employed, full-time",0,1.7320508075688772,3.872983346207417,1,0,3,82,11.071827997858339
1683,14105,"Employed, full-time",0,2.8284271247461903,2.8284271247461903,1,0,2,20,11.95868762984293
1684,14116,"Employed, full-time",0,1.4142135623730951,3.605551275463989,1,1,1,53,10.685652429413727
1685,14118,"Employed, full-time",3,2.449489742783178,5.477225575051661,3,0,4,130,11.944707881395766
1686,14122,"Employed, full-time",3,1.7320508075688772,3.872983346207417,2,0,3,22,10.271873652402872
